iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
125,0.05444770524550544,0.05749637291686447,0.19592981648350904,0.021455233574646085,0.1563223026927587,0.014766888321319178,0.11919753615888976,0.003943399686441123
126,0.05444770524550544,0.05749637291686447,0.19591621659230818,0.02128639986132204,0.15663176579948618,0.01434125557233769,0.11903000286743279,0.003909601873674138
127,0.05444770524550544,0.05749637291686447,0.19776863183078974,0.021994630432143687,0.15664556503072027,0.014542875523532865,0.11882440379415678,0.003888450615126587
128,0.05444770524550544,0.05749637291686447,0.1956850184418934,0.02125308664728852,0.15639615602948856,0.01445144752339096,0.11866708566084412,0.003913573562447473
129,0.05444770524550544,0.05749637291686447,0.19591621659230818,0.02128639986132204,0.15645119213247954,0.014610276796215942,0.11849157818197113,0.003943077701274706
130,0.05444770524550544,0.05749637291686447,0.19772629091105304,0.022903985321231442,0.1566860459359904,0.014667712837962206,0.11830983884908372,0.0039437048546491675
131,0.05444770524550544,0.05749637291686447,0.19772629091105304,0.022903985321231442,0.15659054573460846,0.014836974322367413,0.11810473496745164,0.003995317043715918
132,0.05444770524550544,0.05749637291686447,0.19820979853067683,0.02319035916841462,0.15673509285345477,0.014874431202032159,0.11796954657970152,0.004052691367711311
133,0.05444770524550544,0.05749637291686447,0.19755956519569112,0.035721712038317345,0.15677756401748164,0.014820557446086022,0.11784411045640275,0.004080233888846174
134,0.0548906731303338,0.05787515292794982,0.2023160940472935,0.027010149526185082,0.15690877754640167,0.01476102909956489,0.11774457134543337,0.004077014439749431
135,0.0548906731303338,0.05787515292794982,0.20430287836608146,0.022589721846462935,0.1569272594105191,0.014862467635872675,0.11761706641046246,0.0041234502549920395
136,0.0548906731303338,0.05787515292794982,0.2069011120899873,0.022607269983435107,0.15687173625867804,0.014837814178488663,0.11748082195904605,0.004121319003787484
137,0.0548906731303338,0.05787515292794982,0.20425578163186814,0.033175466673443385,0.15684813562887762,0.014869498296685426,0.1173019247855956,0.004083737632729166
138,0.05444770524550544,0.05749637291686447,0.2099236671970353,0.02936750349500663,0.1569616794645993,0.014852389545391951,0.11717447606086939,0.004115075006877431
139,0.05444770524550544,0.05749637291686447,0.2061080472054913,0.026635286098322327,0.15693528992914585,0.014775492350232402,0.11702215296631972,0.004008840917422708
140,0.0548906731303338,0.05787515292794982,0.20855087618620444,0.022695964667766813,0.15693822835374754,0.014792366859438619,0.11682177276959471,0.003966546323389663
141,0.0548906731303338,0.05787515292794982,0.21017904128830595,0.018503633776792077,0.15687299200263594,0.014866987595639456,0.11670567435070205,0.004001446062871198
142,0.05444770524550544,0.05749637291686447,0.20797385691444686,0.02300194027168025,0.15698034055944324,0.014935637363816551,0.11660757133281119,0.004005930661256656
143,0.05444770524550544,0.05749637291686447,0.21147790634251734,0.028422238336790508,0.15709615938525548,0.014925818468371377,0.11642739594045129,0.0040035016297683985
144,0.05444770524550544,0.05749637291686447,0.2136830907163764,0.024531635720982645,0.15705290221776,0.014863999172699283,0.11631897825112218,0.003975204696215283
145,0.05444770524550544,0.05749637291686447,0.2136278233759204,0.02819832614362468,0.15738305674996006,0.01479734116034761,0.11618548634766054,0.003986561913492518
