iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
72,0.02078272604588394,0.028461919193444676,0.058675506002987474,0.02934441512720416,0.1499146934226347,0.009086782004747326,0.13651472679503485,0.002554684212993344
73,0.02078272604588394,0.028461919193444676,0.06111040078650758,0.03160432047391674,0.14997335946549004,0.009234286200461688,0.13637796187775203,0.002612918478133287
74,0.02078272604588394,0.028461919193444676,0.06367385040878075,0.028418331845145625,0.15009800895511466,0.009228571297492515,0.13627825719060382,0.0026329861170002328
75,0.020526315789473688,0.028122210541879047,0.06332051395954422,0.0351383018918481,0.15012956206462816,0.009198224646897355,0.13618658262011146,0.002618875497928155
76,0.030782726045883946,0.028116057565510076,0.06098771080874514,0.03141926859432513,0.15000416462013694,0.009345698103363217,0.13602902401543476,0.0026057474109234292
77,0.030782726045883946,0.028116057565510076,0.06611393992878231,0.025986559274351118,0.15008288130020403,0.009445889009701195,0.1359089799187973,0.002655433122201908
78,0.020256410256410257,0.027740935462394402,0.06611393992878231,0.025986559274351118,0.15008956354459507,0.009462311681082866,0.13581445574814985,0.0026702245644984594
79,0.020256410256410257,0.027740935462394402,0.07581096691156546,0.02985777469672753,0.1501599030201144,0.009548328506541425,0.13570838446989408,0.002677642619609532
80,0.030256410256410255,0.04486813171860931,0.07379335738737092,0.02154308750680548,0.1502528551634373,0.009614514662616999,0.1356083305694111,0.0026803401078430667
81,0.030256410256410255,0.04486813171860931,0.08058424765652206,0.033601440410506424,0.15023714738139665,0.009630130832462476,0.13548365000623447,0.0026398189977119907
82,0.030256410256410255,0.04486813171860931,0.08298292424874702,0.03384012359181551,0.15018767750267203,0.009575396257220167,0.1353451684052855,0.002685731192550979
83,0.030256410256410255,0.04486813171860931,0.08298292424874702,0.03384012359181551,0.1501812559772136,0.009602010615576946,0.13521452123734828,0.0026237450983022017
84,0.04078272604588394,0.042082591910194624,0.08298292424874702,0.03384012359181551,0.15018128415316578,0.009676121954768047,0.13509955788805733,0.0026418509587771595
85,0.04029492116783516,0.041230063329157,0.083139949140897,0.031130434702055326,0.15017080963730595,0.00968676440151224,0.13503890278148334,0.002650362977738049
86,0.04029492116783516,0.041230063329157,0.083139949140897,0.031130434702055326,0.15020341667514048,0.009656344511456768,0.1349495609722285,0.0026676806488438523
87,0.04029492116783516,0.041230063329157,0.083139949140897,0.031130434702055326,0.1503607601823761,0.00976937865379792,0.1348033755160764,0.0026800750758524537
88,0.04003851091142491,0.04114855794678303,0.08562239238767144,0.028323188885009155,0.1503713736888473,0.009853210139078554,0.13468977321620404,0.002685526555225887
